item_id,order_id,product_id,quantity,unit_price,total_price,return_requested,warehouse_location
ITEM00001435,ORD0000481,PROD00501,3,17909.98,53729.94,No,BLR
ITEM00001436,ORD0000481,PROD01218,10,19988.48,199884.8,No,
ITEM00001437,ORD0000481,PROD01074,10,6785.26,67852.6,No,Bangalore WH
ITEM00001438,ORD0000482,PROD00772,1,74792.88,74792.88,no,Hyderabad WH
ITEM00001439,ORD0000482,PROD01977,1,51764.96,51764.96,No,HYD
ITEM00001440,ORD0000482,PROD01449,9,,322847.91,1,BLR
ITEM00001441,ORD0000482,PROD00389,1,,53453.23,No,DELHI WH
ITEM00001442,ORD0000483,PROD01153,7,24851.91,173963.37,No,Delhi WH
ITEM00001443,ORD0000483,PROD01919,2,61491.3,122982.6,No,NA
ITEM00001444,ORD0000483,PROD01191,9,34688.65,312197.85,No,Mumbai WH
ITEM00001445,ORD0000484,PROD96184,6,55220.85,331325.1,0,NA
ITEM00001446,ORD0000484,PROD00878,7,70933.19,-496532.33,No,
ITEM00001447,ORD0000484,PROD00784,1,53625.14,53625.14,No,Mumbai WH
ITEM00001448,ORD0000484,PROD01352,1,44004.55,44004.55,No,Hyderabad WH
ITEM00001449,ORD0000484,PROD01962,3,33659.09,100977.27,No,mumbai wh
ITEM00001450,ORD0000485,PROD01794,7,9999999,122090.08,No,Mumbai WH
ITEM00001451,ORD0000486,PROD00772,5,,396303.6,0,HYD
ITEM00001452,ORD0000487,PROD00225,9,23206.07,208854.63,No,Hyderabad WH
ITEM00001453,ORD0000487,PROD01349,1,-43893.89,43893.89,No,Delhi WH
ITEM00001454,ORD0000487,PROD01457,4,57425.21,,No,Mumbai WH
ITEM00001455,ORD0000487,PROD01496,8,32213.43,257707.44,No,mumbai wh
ITEM00001456,ORD0000487,PROD01824,7,60589.77,424128.39,No,DELHI WH
ITEM00001457,ORD0000488,PROD01881,9,55390.76,498516.84,No,NA
ITEM00001458,ORD0000488,PROD00192,10,76448.25,764482.5,No,Mumbai WH
ITEM00001459,ORD0000488,PROD00305,9,68527.93,616751.37,No,DELHI WH
ITEM00001460,ORD0000489,PROD00423,9,24805.25,223247.25,No,DELHI WH
ITEM00001461,ORD0000489,PROD00886,1,0,0,No,Chennai WH
ITEM00001462,ORD0000489,PROD00875,5,17326.65,0,No,mumbai wh
ITEM00001463,ORD0000490,PROD01629,0,61928.03,433496.21,0,
ITEM00001464,ORD0000490,PROD00949,3,0,81621.27,No,Chennai WH
ITEM00001465,ORD0000491,PROD01991,5,17886.65,-89433.25,,Chennai WH
ITEM00001466,ORD0000492,PROD01381,2,1473.34,2946.68,No,HYD
ITEM00001467,ORD0000492,PROD00096,8,27223.85,217790.8,No,
ITEM00001468,ORD0000493,PROD00224,7,11742.17,82195.19,No,
ITEM00001469,ORD0000493,PROD00549,,10407.05,10407.05,No,BLR
ITEM00001470,ORD0000494,PROD01715,4,48237.53,192950.12,No,DELHI WH
ITEM00001471,ORD0000494,PROD00435,6,54484.63,326907.78,No,DELHI WH
ITEM00001472,ORD0000494,PROD01838,6,22343.43,134060.58,No,BLR
ITEM00001473,ORD0000495,PROD01580,4,34541.9,138167.6,No,BLR
ITEM00001474,ORD0000495,PROD01025,7,69500.05,486500.35,0,DELHI WH
ITEM00001475,ORD0000495,PROD97885,4,40372.87,161491.48,No,Delhi WH
ITEM00001476,ORD0000496,PROD00522,10,20203.74,202037.4,No,
ITEM00001477,ORD0000496,PROD01746,2,47132.35,94264.7,No,HYD
ITEM00001478,ORD0000496,PROD01432,2,79677.6,159355.2,No,Delhi WH
ITEM00001479,ORD0000497,PROD00157,8,8660.53,69284.24,,DELHI WH
ITEM00001480,ORD0000497,PROD00524,4,19691.02,78764.08,no,HYD
ITEM00001481,ORD0000497,PROD01261,4,12700.79,50803.16,No,Mumbai WH
ITEM00001482,ORD0000497,PROD00357,5,6054.96,30274.8,No,NA
ITEM00001483,ORD0000497,PROD00546,5,43140.72,215703.6,,NA
ITEM00001484,ORD0000498,PROD00893,9,4558.28,41024.52,yes,NA
ITEM00001485,ORD0000498,PROD00111,10,-35230.68,352306.8,0,
ITEM00001486,ORD0000498,PROD00442,6,19130.86,114785.16,No,HYD
ITEM00001487,ORD0000498,PROD00976,9,-24019.85,216178.65,No,Delhi WH
ITEM00001488,ORD0000499,PROD01031,4,-2019.15,8076.6,No,
ITEM00001489,ORD0000499,PROD00969,4,-77490.86,309963.44,No,Mumbai WH
ITEM00001490,ORD0000499,PROD01320,8,0,8515.12,No,Bangalore WH
ITEM00001491,ORD0000499,PROD00825,9,73945.83,665512.47,No,Delhi WH
ITEM00001492,ORD0000500,PROD00508,2,-54823.3,109646.6,No,BLR
ITEM00001493,ORD0000501,PROD00104,2,30000.79,60001.58,yes,NA
ITEM00001494,ORD0000501,PROD01866,,5753.58,34521.48,No,
ITEM00001495,ORD0000501,PROD01168,6,61727.46,370364.76,No,Mumbai WH
ITEM00001496,ORD0000502,PROD00662,3,19043.55,57130.65,No,mumbai wh
ITEM00001497,ORD0000503,PROD00719,2,76818.09,153636.18,No,DELHI WH
ITEM00001498,ORD0000503,PROD00771,5,47466.94,-237334.7,1,
ITEM00001499,ORD0000504,PROD01417,3,53833.39,161500.17,No,Delhi WH
ITEM00001500,ORD0000504,PROD00379,1,29749.3,29749.3,No,Bangalore WH
ITEM00001501,ORD0000504,PROD01053,1,24519.12,24519.12,No,BLR
ITEM00001502,ORD0000505,PROD97440,7,47055.24,329386.68,yes,Chennai WH
ITEM00001503,ORD0000505,PROD01986,1,68309.16,68309.16,No,NA
ITEM00001504,ORD0000505,PROD01582,4,35995.84,143983.36,No,BLR
ITEM00001505,ORD0000505,PROD00269,4,46370.2,185480.8,Yes,Delhi WH
ITEM00001506,ORD0000506,PROD01204,5,1154.59,5772.95,1,DELHI WH
ITEM00001507,ORD0000506,PROD01571,7,22906.02,160342.14,1,Delhi WH
ITEM00001508,ORD0000506,PROD00920,9,35034.81,315313.29,No,mumbai wh
ITEM00001509,ORD0000506,PROD01430,6,,222322.98,No,Chennai WH
ITEM00001510,ORD0000506,PROD00149,8,61460.81,-491686.48,No,Bangalore WH
ITEM00001511,ORD0000507,PROD01878,4,17959.17,71836.68,yes,
ITEM00001512,ORD0000507,PROD00171,10,57246.1,572461.0,No,Mumbai WH
ITEM00001513,ORD0000508,PROD01227,2,19135.42,38270.84,yes,mumbai wh
ITEM00001514,ORD0000508,PROD01573,3,69046.64,-207139.92,No,Mumbai WH
ITEM00001515,ORD0000509,PROD00802,4,1408.36,5633.44,No,
ITEM00001516,ORD0000509,PROD00462,1,54291.23,54291.23,No,
ITEM00001517,ORD0000510,PROD01686,5,32496.85,162484.25,No,Delhi WH
ITEM00001518,ORD0000511,PROD00354,3,578.09,1734.27,0,Hyderabad WH
ITEM00001519,ORD0000511,PROD00225,10,45665.31,456653.1,No,
ITEM00001520,ORD0000511,PROD00586,2,5087.39,10174.78,No,HYD
ITEM00001521,ORD0000511,PROD00083,6,49809.51,298857.06,No,
ITEM00001522,ORD0000511,PROD00834,7,59914.14,419398.98,no,Chennai WH
ITEM00001523,ORD0000512,PROD00511,10,4006.15,40061.5,No,BLR
ITEM00001524,ORD0000512,PROD01948,8,61554.72,492437.76,No,
ITEM00001525,ORD0000513,PROD01836,6,58119.03,348714.18,,Mumbai WH
ITEM00001526,ORD0000513,PROD00666,10,31861.51,318615.1,No,Delhi WH
ITEM00001527,ORD0000513,PROD01249,10,0,711675.7,No,Mumbai WH
ITEM00001528,ORD0000514,PROD00391,7,51680.04,361760.28,No,Hyderabad WH
ITEM00001529,ORD0000514,PROD01132,9,18711.54,168403.86,No,Chennai WH
ITEM00001530,ORD0000515,PROD00757,2,11842.95,23685.9,No,
ITEM00001531,ORD0000515,PROD01009,7,49066.45,343465.15,0,DELHI WH
ITEM00001532,ORD0000515,PROD00029,3,4061.89,12185.67,No,
ITEM00001533,ORD0000515,PROD00778,8,70661.2,565289.6,No,Bangalore WH
ITEM00001534,ORD0000515,PROD01952,3,77810.3,233430.9,no,
ITEM00001535,ORD0000516,PROD01398,1,37773.82,37773.82,No,
ITEM00001536,ORD0000517,PROD01257,6,27553.92,165323.52,No,mumbai wh
ITEM00001537,ORD0000517,PROD01665,4,2384.61,9538.44,No,NA
ITEM00001538,ORD0000517,PROD01974,4,61594.76,246379.04,No,Hyderabad WH
ITEM00001539,ORD0000517,PROD00556,7,45978.42,321848.94,No,
ITEM00001540,ORD0000517,PROD01989,6,44793.44,-268760.64,No,Hyderabad WH
ITEM00001541,ORD0000518,PROD01673,8,49349.0,394792.0,No,Chennai WH
ITEM00001542,ORD0000518,PROD00702,2,58255.06,116510.12,No,Chennai WH
ITEM00001543,ORD0000518,PROD00871,7,43267.78,302874.46,No,DELHI WH
ITEM00001544,ORD0000518,PROD01179,9,73846.14,664615.26,No,HYD
ITEM00001545,ORD0000519,PROD01240,9,68512.25,616610.25,1,DELHI WH
ITEM00001546,ORD0000520,PROD93077,8,18959.02,151672.16,No,DELHI WH
ITEM00001547,ORD0000520,PROD00031,7,61246.34,428724.38,No,HYD
ITEM00001548,ORD0000521,PROD00316,5,75118.93,375594.65,0,DELHI WH
ITEM00001549,ORD0000521,PROD01968,10,-36850.28,368502.8,No,Hyderabad WH
ITEM00001550,ORD0000522,PROD00589,10,42195.05,421950.5,1,NA
ITEM00001551,ORD0000523,PROD00405,10,,224941.3,No,Delhi WH
ITEM00001552,ORD0000523,PROD00958,7,0,46913.09,No,Mumbai WH
ITEM00001553,ORD0000523,PROD00790,6,972.73,5836.38,No,
ITEM00001554,ORD0000524,PROD00094,10,75357.25,753572.5,No,DELHI WH
ITEM00001555,ORD0000524,PROD00516,1,46055.91,46055.91,No,mumbai wh
ITEM00001556,ORD0000525,PROD01392,3,75688.71,227066.13,No,Hyderabad WH
ITEM00001557,ORD0000525,PROD00830,8,33552.1,268416.8,No,Chennai WH
ITEM00001558,ORD0000525,PROD00452,1,-65801.89,65801.89,yes,DELHI WH
ITEM00001559,ORD0000525,PROD01038,9,69593.05,626337.45,No,mumbai wh
ITEM00001560,ORD0000526,PROD01225,6,54708.81,328252.86,No,Bangalore WH
ITEM00001561,ORD0000526,PROD01078,9,79586.22,716275.98,No,mumbai wh
ITEM00001562,ORD0000526,PROD01675,9,39996.79,359971.11,No,Chennai WH
ITEM00001563,ORD0000526,PROD01700,4,76614.26,0,No,mumbai wh
ITEM00001564,ORD0000527,PROD01299,6,32537.44,195224.64,No,
ITEM00001565,ORD0000527,PROD01641,4,63794.43,255177.72,,Bangalore WH
ITEM00001566,ORD0000527,PROD00457,3,23966.19,71898.57,yes,Bangalore WH
ITEM00001567,ORD0000527,PROD00619,8,-21958.57,175668.56,No,Hyderabad WH
ITEM00001568,ORD0000528,PROD00098,,7888.39,78883.9,No,HYD
ITEM00001569,ORD0000528,PROD01516,-1,9999999,,No,
ITEM00001570,ORD0000529,PROD01109,9,-36077.91,324701.19,1,NA
ITEM00001571,ORD0000529,PROD01806,1,20998.29,20998.29,No,Bangalore WH
ITEM00001572,ORD0000529,PROD01768,3,25201.95,75605.85,No,HYD
ITEM00001573,ORD0000530,PROD00732,9,79800.56,718205.04,No,Mumbai WH
ITEM00001574,ORD0000530,PROD00676,2,58686.21,117372.42,Yes,Bangalore WH
ITEM00001575,ORD0000530,PROD01385,1,57707.07,57707.07,No,DELHI WH
ITEM00001576,ORD0000531,PROD01546,10,2312.02,23120.2,No,Chennai WH
ITEM00001577,ORD0000532,PROD93475,0,39631.9,317055.2,1,Delhi WH
ITEM00001578,ORD0000532,PROD00699,-1,61605.6,369633.6,,Hyderabad WH
ITEM00001579,ORD0000532,PROD00085,4,46235.96,184943.84,Yes,Chennai WH
ITEM00001580,ORD0000533,PROD00198,4,938.11,3752.44,No,Mumbai WH
ITEM00001581,ORD0000533,PROD01254,9,11352.56,102173.04,0,Delhi WH
ITEM00001582,ORD0000533,PROD01351,9,61177.03,550593.27,No,Mumbai WH
ITEM00001583,ORD0000534,PROD00978,1,32288.93,32288.93,No,mumbai wh
ITEM00001584,ORD0000534,PROD01591,5,51869.59,259347.95,No,DELHI WH
ITEM00001585,ORD0000534,PROD01226,5,48143.56,240717.8,No,HYD
ITEM00001586,ORD0000534,PROD01205,5,45962.74,229813.7,No,Hyderabad WH
ITEM00001587,ORD0000534,PROD01177,2,1708.74,3417.48,No,DELHI WH
ITEM00001588,ORD0000535,PROD01123,9,79278.39,713505.51,No,NA
ITEM00001589,ORD0000535,PROD01978,10,79637.45,796374.5,No,
ITEM00001590,ORD0000535,PROD01783,9,,,Yes,
ITEM00001591,ORD0000535,PROD01409,6,16676.97,100061.82,No,NA
ITEM00001592,ORD0000535,PROD00341,-1,17195.94,17195.94,No,NA
ITEM00001593,ORD0000536,PROD01757,1,11478.91,11478.91,No,Delhi WH
ITEM00001594,ORD0000536,PROD01789,7,66947.29,468631.03,,Bangalore WH
ITEM00001595,ORD0000536,PROD00555,1,20475.04,20475.04,yes,
ITEM00001596,ORD0000536,PROD00802,5,34024.24,170121.2,no,BLR
ITEM00001597,ORD0000536,PROD00949,3,53553.66,160660.98,No,HYD
ITEM00001598,ORD0000537,PROD00243,4,0,184278.76,No,DELHI WH
ITEM00001599,ORD0000537,PROD01952,7,13854.78,96983.46,No,HYD
ITEM00001600,ORD0000537,PROD01044,3,77905.03,233715.09,No,DELHI WH
ITEM00001601,ORD0000538,PROD00892,6,48611.47,291668.82,No,HYD
ITEM00001602,ORD0000538,PROD01513,4,36430.35,145721.4,No,
ITEM00001603,ORD0000538,PROD00699,3,4724.34,14173.02,No,Bangalore WH
ITEM00001604,ORD0000538,PROD00218,2,19009.82,,No,mumbai wh
ITEM00001605,ORD0000539,PROD01200,2,61326.3,122652.6,No,NA
ITEM00001606,ORD0000540,PROD00115,4,34894.03,139576.12,No,DELHI WH
ITEM00001607,ORD0000540,PROD00690,4,62215.61,248862.44,No,mumbai wh
ITEM00001608,ORD0000540,PROD00014,1,12095.69,12095.69,No,Hyderabad WH
ITEM00001609,ORD0000540,PROD01537,10,27660.23,276602.3,No,
ITEM00001610,ORD0000540,PROD01896,7,-70975.25,496826.75,No,HYD
ITEM00001611,ORD0000541,PROD01193,5,48168.89,,No,Bangalore WH
ITEM00001612,ORD0000541,PROD00770,6,16458.75,98752.5,No,Hyderabad WH
ITEM00001613,ORD0000541,PROD00962,10,69025.72,690257.2,No,HYD
ITEM00001614,ORD0000541,PROD00274,9,31448.28,283034.52,No,
ITEM00001615,ORD0000542,PROD00965,2,25470.88,50941.76,No,BLR
ITEM00001616,ORD0000543,PROD00636,1,74303.09,74303.09,No,mumbai wh
ITEM00001617,ORD0000543,PROD01809,999,55193.99,110387.98,No,
ITEM00001618,ORD0000543,PROD00628,2,-69060.55,138121.1,No,BLR
ITEM00001619,ORD0000544,PROD01671,7,5637.08,0,yes,HYD
ITEM00001620,ORD0000544,PROD01874,7,39138.74,273971.18,,Mumbai WH
ITEM00001621,ORD0000544,PROD00380,999,59935.17,299675.85,Yes,HYD
ITEM00001622,ORD0000544,PROD01756,9,9999999,-544616.73,No,Chennai WH
ITEM00001623,ORD0000545,PROD00339,9,18026.89,162242.01,No,Delhi WH
ITEM00001624,ORD0000545,PROD01818,6,56503.86,339023.16,No,NA
ITEM00001625,ORD0000546,PROD00679,9,72260.93,650348.37,No,Hyderabad WH
ITEM00001626,ORD0000546,PROD01624,2,9999999,156709.34,No,
ITEM00001627,ORD0000546,PROD00535,1,36744.16,36744.16,No,Bangalore WH
ITEM00001628,ORD0000546,PROD94868,2,61572.52,123145.04,No,
ITEM00001629,ORD0000546,PROD01570,5,17024.51,85122.55,No,
ITEM00001630,ORD0000547,PROD00067,5,54133.78,270668.9,1,Delhi WH
ITEM00001631,ORD0000547,PROD01977,3,64176.61,192529.83,No,Delhi WH
ITEM00001632,ORD0000548,PROD90041,8,61045.44,0,No,Chennai WH
ITEM00001633,ORD0000548,PROD00498,9,75920.12,-683281.08,No,Bangalore WH
ITEM00001634,ORD0000548,PROD01025,6,28253.8,169522.8,No,Delhi WH
ITEM00001635,ORD0000548,PROD01335,6,-19497.28,116983.68,No,DELHI WH
ITEM00001636,ORD0000549,PROD01901,5,31316.4,156582.0,no,Bangalore WH
ITEM00001637,ORD0000549,PROD00402,5,21302.9,106514.5,yes,NA
ITEM00001638,ORD0000549,PROD00463,7,60733.46,425134.22,No,mumbai wh
ITEM00001639,ORD0000550,PROD98241,,17836.13,107016.78,No,Mumbai WH
ITEM00001640,ORD0000550,PROD00052,2,22561.06,45122.12,No,
ITEM00001641,ORD0000550,PROD01373,8,30216.96,241735.68,No,HYD
ITEM00001642,ORD0000551,PROD00392,3,78762.15,236286.45,No,mumbai wh
ITEM00001643,ORD0000551,PROD00013,6,22128.51,132771.06,1,
ITEM00001644,ORD0000551,PROD01983,7,4490.6,31434.2,No,Delhi WH
ITEM00001645,ORD0000551,PROD01447,10,17820.79,178207.9,No,mumbai wh
ITEM00001646,ORD0000552,PROD00857,10,33555.38,335553.8,No,NA
ITEM00001647,ORD0000552,PROD01763,6,8623.87,51743.22,No,Chennai WH
ITEM00001648,ORD0000552,PROD98402,4,68281.79,273127.16,No,HYD
ITEM00001649,ORD0000552,PROD00457,7,13244.53,92711.71,No,Delhi WH
ITEM00001650,ORD0000552,PROD00955,8,76864.86,614918.88,No,Delhi WH
ITEM00001651,ORD0000553,PROD01381,10,11531.99,115319.9,No,
ITEM00001652,ORD0000554,PROD00156,2,56465.94,112931.88,No,Delhi WH
ITEM00001653,ORD0000554,PROD01465,9,8314.79,74833.11,No,
ITEM00001654,ORD0000555,PROD01313,6,26258.26,157549.56,No,
ITEM00001655,ORD0000555,PROD00943,7,71404.76,499833.32,1,DELHI WH
ITEM00001656,ORD0000555,PROD01473,1,35083.08,35083.08,,BLR
ITEM00001657,ORD0000556,PROD01701,7,66489.4,465425.8,No,
ITEM00001658,ORD0000556,PROD01703,2,62195.28,124390.56,No,Chennai WH
ITEM00001659,ORD0000557,PROD01611,2,52404.92,104809.84,yes,BLR
ITEM00001660,ORD0000557,PROD01987,1,23910.19,23910.19,No,Chennai WH
ITEM00001661,ORD0000557,PROD01125,3,9999999,214127.19,No,Delhi WH
ITEM00001662,ORD0000557,PROD01208,9,79723.02,,,BLR
ITEM00001663,ORD0000558,PROD01779,1,68766.17,68766.17,,Bangalore WH
ITEM00001664,ORD0000558,PROD01751,8,60039.24,480313.92,No,
ITEM00001665,ORD0000558,PROD00125,9,62099.25,558893.25,yes,Hyderabad WH
ITEM00001666,ORD0000559,PROD00269,1,-73492.46,73492.46,0,Bangalore WH
ITEM00001667,ORD0000559,PROD01221,4,58432.32,233729.28,1,BLR
ITEM00001668,ORD0000559,PROD01897,4,3769.62,15078.48,No,Bangalore WH
ITEM00001669,ORD0000559,PROD01177,6,3845.19,23071.14,Yes,Hyderabad WH
ITEM00001670,ORD0000560,PROD00570,2,,-108441.12,No,Bangalore WH
ITEM00001671,ORD0000560,PROD00981,8,68811.09,550488.72,No,Mumbai WH
ITEM00001672,ORD0000560,PROD01330,10,30066.43,300664.3,No,NA
ITEM00001673,ORD0000560,PROD01772,9,68171.87,613546.83,No,NA
ITEM00001674,ORD0000560,PROD01928,3,56274.84,168824.52,,DELHI WH
ITEM00001675,ORD0000561,PROD00806,7,34559.61,241917.27,yes,
ITEM00001676,ORD0000561,PROD01179,0,57549.61,57549.61,No,Hyderabad WH
ITEM00001677,ORD0000561,PROD01607,9,78831.49,709483.41,No,Hyderabad WH
ITEM00001678,ORD0000561,PROD00017,7,15562.45,108937.15,No,
ITEM00001679,ORD0000562,PROD01958,0,-22913.1,183304.8,No,DELHI WH
ITEM00001680,ORD0000562,PROD01715,7,6622.5,0,No,mumbai wh
ITEM00001681,ORD0000563,PROD00738,,37535.86,150143.44,No,HYD
ITEM00001682,ORD0000563,PROD00068,5,62938.74,314693.7,No,Delhi WH
ITEM00001683,ORD0000563,PROD01036,5,19376.31,96881.55,No,BLR
ITEM00001684,ORD0000563,PROD01900,2,53280.22,106560.44,No,HYD
ITEM00001685,ORD0000564,PROD00882,8,45073.12,360584.96,,NA
ITEM00001686,ORD0000564,PROD01235,6,43923.09,263538.54,No,Hyderabad WH
ITEM00001687,ORD0000564,PROD01116,6,23860.88,143165.28,No,
ITEM00001688,ORD0000564,PROD01261,9,14079.51,126715.59,,Chennai WH
ITEM00001689,ORD0000564,PROD00056,6,0,31376.16,No,mumbai wh
ITEM00001690,ORD0000565,PROD00479,9,44627.78,401650.02,No,
ITEM00001691,ORD0000565,PROD01393,4,3667.1,14668.4,No,Bangalore WH
ITEM00001692,ORD0000565,PROD01649,3,50625.44,151876.32,No,Delhi WH
ITEM00001693,ORD0000565,PROD01259,0,79359.32,0,yes,
ITEM00001694,ORD0000566,PROD01082,1,51130.49,51130.49,,HYD
ITEM00001695,ORD0000566,PROD00461,8,25823.69,206589.52,No,Mumbai WH
ITEM00001696,ORD0000566,PROD00077,3,61750.06,185250.18,,Delhi WH
ITEM00001697,ORD0000567,PROD01656,999,28846.54,173079.24,No,NA
ITEM00001698,ORD0000568,PROD00975,5,75670.22,378351.1,No,
ITEM00001699,ORD0000568,PROD01894,6,19756.96,118541.76,No,BLR
ITEM00001700,ORD0000568,PROD00527,2,9999999,60214.86,No,
ITEM00001701,ORD0000568,PROD00355,10,53386.45,533864.5,No,
ITEM00001702,ORD0000569,PROD00887,4,7218.41,28873.64,No,Hyderabad WH
ITEM00001703,ORD0000569,PROD00644,2,64705.9,129411.8,no,Hyderabad WH
ITEM00001704,ORD0000570,PROD01039,6,63741.52,382449.12,No,Delhi WH
ITEM00001705,ORD0000570,PROD01384,7,42396.9,296778.3,No,
ITEM00001706,ORD0000570,PROD94954,9,39829.79,358468.11,No,
ITEM00001707,ORD0000570,PROD00035,6,43343.9,260063.4,No,Delhi WH
ITEM00001708,ORD0000571,PROD00908,2,67526.95,135053.9,No,Delhi WH
ITEM00001709,ORD0000571,PROD00743,1,,25310.98,No,DELHI WH
ITEM00001710,ORD0000571,PROD01511,3,61803.47,185410.41,no,Mumbai WH
ITEM00001711,ORD0000572,PROD92784,4,35899.92,143599.68,No,Bangalore WH
ITEM00001712,ORD0000572,PROD00741,2,73330.15,146660.3,No,mumbai wh
ITEM00001713,ORD0000572,PROD01932,1,-51697.41,51697.41,No,Hyderabad WH
ITEM00001714,ORD0000572,PROD00172,10,64105.21,641052.1,0,Mumbai WH
ITEM00001715,ORD0000572,PROD01634,2,45242.16,90484.32,No,Chennai WH
ITEM00001716,ORD0000573,PROD00401,4,10444.4,-41777.6,No,mumbai wh
ITEM00001717,ORD0000573,PROD00950,8,17161.93,137295.44,No,BLR
ITEM00001718,ORD0000574,PROD01203,6,45318.96,271913.76,No,Hyderabad WH
ITEM00001719,ORD0000574,PROD01763,5,25406.06,127030.3,no,
ITEM00001720,ORD0000574,PROD01113,4,7976.45,31905.8,No,NA
ITEM00001721,ORD0000574,PROD00273,3,23553.92,70661.76,No,DELHI WH
ITEM00001722,ORD0000574,PROD01889,1,62571.25,62571.25,No,Mumbai WH
ITEM00001723,ORD0000575,PROD01450,9,18241.02,164169.18,No,Delhi WH
ITEM00001724,ORD0000576,PROD00537,3,22647.6,0,No,
ITEM00001725,ORD0000576,PROD00390,2,79213.3,,Yes,Bangalore WH
ITEM00001726,ORD0000576,PROD00096,6,-63361.68,380170.08,No,Bangalore WH
ITEM00001727,ORD0000576,PROD01294,7,68579.0,480053.0,No,DELHI WH
ITEM00001728,ORD0000577,PROD01773,0,14170.59,28341.18,No,Delhi WH
ITEM00001729,ORD0000577,PROD00113,-1,1880.48,13163.36,No,
ITEM00001730,ORD0000578,PROD01964,6,32120.49,192722.94,No,DELHI WH
ITEM00001731,ORD0000578,PROD00418,1,33869.17,33869.17,No,HYD
ITEM00001732,ORD0000578,PROD01103,1,11656.01,11656.01,No,
ITEM00001733,ORD0000578,PROD00699,6,0,111587.82,Yes,NA
ITEM00001734,ORD0000578,PROD01099,9,66242.21,0,Yes,
ITEM00001735,ORD0000579,PROD00376,3,66039.62,,No,
ITEM00001736,ORD0000579,PROD00282,7,28075.95,196531.65,No,Chennai WH
ITEM00001737,ORD0000579,PROD01856,6,38373.22,230239.32,0,DELHI WH
ITEM00001738,ORD0000579,PROD01449,7,17601.74,123212.18,No,mumbai wh
ITEM00001739,ORD0000579,PROD01137,4,47053.63,188214.52,No,Mumbai WH
ITEM00001740,ORD0000580,PROD00550,1,61175.91,61175.91,No,Hyderabad WH
ITEM00001741,ORD0000581,PROD01077,9,9958.96,89630.64,,HYD
ITEM00001742,ORD0000581,PROD00182,6,0,35888.64,No,Chennai WH
ITEM00001743,ORD0000581,PROD01154,7,28297.6,,yes,NA
ITEM00001744,ORD0000581,PROD01411,1,18604.06,18604.06,No,Mumbai WH
ITEM00001745,ORD0000581,PROD00860,10,24290.94,,No,
ITEM00001746,ORD0000582,PROD01790,5,42557.92,212789.6,no,NA
ITEM00001747,ORD0000582,PROD01858,7,49759.31,348315.17,No,Bangalore WH
ITEM00001748,ORD0000582,PROD00791,,77508.18,697573.62,No,Mumbai WH
ITEM00001749,ORD0000582,PROD01930,2,11905.7,23811.4,No,Mumbai WH
ITEM00001750,ORD0000583,PROD01775,7,51885.39,363197.73,No,Hyderabad WH
ITEM00001751,ORD0000583,PROD00697,7,48260.72,0,Yes,Chennai WH
ITEM00001752,ORD0000583,PROD00324,5,7165.71,35828.55,No,Chennai WH
ITEM00001753,ORD0000583,PROD00324,7,37324.36,261270.52,No,Bangalore WH
ITEM00001754,ORD0000583,PROD00370,,71406.38,714063.8,No,
ITEM00001755,ORD0000584,PROD00578,2,20362.56,40725.12,No,NA
ITEM00001756,ORD0000584,PROD01067,2,37969.01,75938.02,,
ITEM00001757,ORD0000584,PROD00313,4,59022.25,236089.0,,DELHI WH
ITEM00001758,ORD0000584,PROD94121,-1,-48782.77,341479.39,No,BLR
ITEM00001759,ORD0000585,PROD01447,8,50034.61,400276.88,No,Chennai WH
ITEM00001760,ORD0000585,PROD01045,-1,0,202678.49,No,
ITEM00001761,ORD0000585,PROD01918,10,5918.34,59183.4,1,mumbai wh
ITEM00001762,ORD0000585,PROD01369,6,52783.59,316701.54,No,Hyderabad WH
ITEM00001763,ORD0000586,PROD00137,6,-4048.79,24292.74,No,HYD
ITEM00001764,ORD0000586,PROD00123,7,20951.51,146660.57,No,
ITEM00001765,ORD0000586,PROD01580,9,71222.72,641004.48,No,
ITEM00001766,ORD0000586,PROD01362,8,21409.45,171275.6,No,BLR
ITEM00001767,ORD0000586,PROD01221,7,44312.47,310187.29,No,Bangalore WH
ITEM00001768,ORD0000587,PROD00999,10,6872.4,68724.0,No,Delhi WH
ITEM00001769,ORD0000587,PROD96860,5,24840.26,124201.3,No,Bangalore WH
ITEM00001770,ORD0000587,PROD93110,5,28148.69,140743.45,No,Mumbai WH
ITEM00001771,ORD0000587,PROD01954,10,38594.82,385948.2,No,HYD
ITEM00001772,ORD0000587,PROD00229,8,51159.26,409274.08,No,Hyderabad WH
ITEM00001773,ORD0000588,PROD01837,5,39799.48,198997.4,0,Bangalore WH
ITEM00001774,ORD0000588,PROD00762,5,42782.86,213914.3,No,
ITEM00001775,ORD0000588,PROD94931,6,,232923.6,No,Chennai WH
ITEM00001776,ORD0000589,PROD00618,-1,9999999,229221.24,No,BLR
ITEM00001777,ORD0000589,PROD01209,6,19802.99,118817.94,No,mumbai wh
ITEM00001778,ORD0000589,PROD01701,9,-32540.81,292867.29,,Chennai WH
ITEM00001779,ORD0000589,PROD01770,4,20527.53,82110.12,1,Hyderabad WH
ITEM00001780,ORD0000589,PROD01566,7,59194.36,414360.52,No,Bangalore WH
ITEM00001781,ORD0000590,PROD01854,1,6706.18,6706.18,No,HYD
