product_id,product_name,category,sub_category,brand,price,discount_percent,stock_quantity,rating,is_available
PROD01501,Pigeon Mixer Grinder,Home & Kitchen,Mixer Grinder,Pigeon,22256.87,11,168,2.3,Available
PROD01502,MRF Knee Cap,Sports,Knee Cap,MRF,38353.06,26,471,1.6,Yes
PROD01503,Samsung Speaker,Electronics,Speaker,Samsung,27822.13,1,229,4.6,Yes
PROD01504,Hawkins Tiffin Box,Home & Kitchen,Tiffin Box,Hawkins,3816.77,43,69,3.7,Yes
PROD01505,Patanjali Honey,Grocery,Honey,Patanjali,32362.22,28,104,1.6,No
PROD01506,HP Smartwatch,,Smartwatch,HP,75761.07,1,36,3.5,
PROD01507,WOW Toner,Beauty,Toner,WOW,5102.54,29,321,3.8,No
PROD01508,Vector X Cycling Gloves,Sports,Cycling Gloves,Vector X,0,4,166,1.8,Yes
PROD01509,FabIndia Shoes,Fashion,Shoes,,4300.26,26,107,2.3,Available
PROD01510,Oxford Atlas,Books,Atlas,Oxford,22244.24,1,378,1.7,No
PROD01511,SG Football,Sports,Football,SG,8836.91,28,235,4.3,Yes
PROD01512,Disha Cookbook,Books,Cookbook,Disha,27026.76,31,77,1.6,No
PROD01513,Philips Mixer Grinder,Home & Kitchen,Mixer Grinder,Philips,27987.71,17,14,2.3,1
PROD01514,Tupperware Mixer Grinder,home & kitchen,Mixer Grinder,Tupperware,9999999,18,171,2.6,No
PROD01515,Oxford Cookbook,Books,Cookbook,Oxford,65090.8,58,275,2.4,Yes
PROD01516,Burnish Yoga Mat,Sports,Yoga Mat,Burnish,22593.26,4,208,2.4,1
PROD01517,WOW Foundation,Beauty,Foundation,WOW,9999999,52,-5,4.6,No
PROD01518,Oxford Comic,Books,,Oxford,33891.62,45,195,3.6,
PROD01519,Apple Smartwatch,Electronics,Smartwatch,Apple,49917.08,58,338,3.6,No
PROD01520,Westland Comic,Books,Comic,Westland,6006.85,52,213,1.5,No
PROD01521,Penguin Self Help Book,BOOKS,Self Help Book,Penguin,44302.18,58,31,6.5,Yes
PROD01522,Dell Speaker,Electronics,Speaker,Dell,34191.51,13,52,4.2,No
PROD01523,Hawkins Mixer Grinder,HOME & KITCHEN,Mixer Grinder,,63170.4,21,64,2.5,Yes
PROD01524,Puma Leggings,Fashion,Leggings,Puma,61376.14,28,392,4.0,No
PROD01525,ITC Amul Butter,Grocery,Amul Butter,ITC,42759.97,44,414,4.8,No
PROD01526,S.Chand Dictionary,Books,Dictionary,S.Chand,57281.85,43,40,,1
PROD01527,Orient Biography,Books,Biography,Orient,21020.17,50,274,4.4,Yes
PROD01528,Libas Jeans,FASHION,Jeans,Libas,69993.35,60,13,1.5,No
PROD01529,Rupa Comic,books,Comic,Rupa,14576.33,18,-5,1.7,No
PROD01530,,Books,,Orient,10900.67,10,496,5.0,Yes
PROD01531,JBL Earbuds,electronics,,JBL,11607.45,38,340,,Yes
PROD01532,JBL Smartwatch,Electronics,Smartwatch,JBL,41238.34,21,113,3.5,Available
PROD01533,Aashirvaad Saffola Oil,GROCERY,Saffola Oil,Aashirvaad,61084.43,25,176,2.9,No
PROD01534,Dell Smartwatch,ELECTRONICS,Smartwatch,Dell,32207.22,2,400,1.5,yes
PROD01535,Himalaya Lipstick,Beauty,Lipstick,,9999999,8,319,4.6,0
PROD01536,Borosil Pillow,HOME & KITCHEN,Pillow,Borosil,28462.5,43,208,4.7,Yes
PROD01537,Adidas Saree,Fashion,Saree,Adidas,39912.73,15,478,4.7,no
PROD01538,JBL Charger,ELECTRONICS,Charger,JBL,35712.19,46,301,2.6,Out of Stock
PROD01539,Mamaearth Moisturizer,Beauty,Moisturizer,,42892.91,32,500,1.7,Yes
PROD01540,Britannia Green Tea,Grocery,,Britannia,26352.57,37,332,3.9,Yes
PROD01541,Decathlon Resistance Band,Sports,Resistance Band,Decathlon,62105.78,36,206,4.7,Yes
PROD01542,,Sports,Yoga Mat,Adidas,49456.43,16,40,2.2,Yes
PROD01543,MRF Skipping Rope,Sports,Skipping Rope,,44025.86,21,247,1.4,No
PROD01544,HP Smartphone,Electronics,Smartphone,HP,45819.67,34,169,-1,No
PROD01545,MDH Honey,Grocery,Honey,MDH,72302.85,32,210,3.5,Yes
PROD01546,Nykaa Toner,BEAUTY,Toner,Nykaa,1417.48,51,280,3.5,No
PROD01547,Aashirvaad Biscuits,Grocery,Biscuits,Aashirvaad,35758.29,43,136,,No
PROD01548,Orient Pillow,Home & Kitchen,Pillow,Orient,25780.27,0,178,2.6,yes
PROD01549,Biba Kurta,Fashion,Kurta,Biba,57107.53,55,272,3.9,No
PROD01550,W Dress,Fashion,Dress,W,66251.6,13,57,2.6,No
PROD01551,,SPORTS,Skipping Rope,Yonex,26516.3,23,218,4.7,No
PROD01552,SG Yoga Mat,Sports,Yoga Mat,SG,68768.01,3,99999,2.9,No
PROD01553,Orient Workbook,Books,Workbook,Orient,11637.52,8,443,1.2,No
PROD01554,Mamaearth Moisturizer,Beauty,Moisturizer,Mamaearth,8054.04,13,485,1.6,Yes
PROD01555,,Electronics,Keyboard,Lenovo,26967.1,40,358,1.5,No
PROD01556,Tata Honey,Grocery,Honey,Tata,59128.1,55,34,2.9,Yes
PROD01557,Libas Jacket,Fashion,,Libas,-62782.83,22,150,3.5,No
PROD01558,Westland Cookbook,Books,Cookbook,Westland,34813.09,14,408,3.8,Yes
PROD01559,MDH Basmati Rice,Grocery,Basmati Rice,MDH,6910.91,34,255,3.5,No
PROD01560,Apple Speaker,Electronics,,Apple,882.67,36,234,4.0,Out of Stock
PROD01561,Nivia Yoga Mat,Sports,,Nivia,35933.37,30,431,2.8,No
PROD01562,Haldiram Maggi,Grocery,Maggi,Haldiram,36303.51,30,121,4.2,Out of Stock
PROD01563,Realme Tablet,Electronics,Tablet,Realme,75647.26,50,393,1.3,Yes
PROD01564,Libas Kurta,Fashion,Kurta,Libas,-8721.54,1,62,4.0,No
PROD01565,Zara Dress,Fashion,Dress,Zara,15892.55,53,86,3.7,No
PROD01566,Dabur Green Tea,grocery,Green Tea,Dabur,71062.43,13,476,2.8,Out of Stock
PROD01567,Yonex Football,,Football,Yonex,32593.95,28,99999,4.8,Yes
PROD01568,L'Oreal Hair Oil,Beauty,Hair Oil,L'Oreal,52151.85,-10,119,3.3,Out of Stock
PROD01569,Oxford Journal,Books,Journal,Oxford,56398.78,9,292,2.5,Yes
PROD01570,Lenovo Mouse,Electronics,Mouse,Lenovo,18907.71,9,45,4.0,Yes
PROD01571,OnePlus Smartwatch,Electronics,Smartwatch,OnePlus,46606.02,3,107,3.3,no
PROD01572,Hawkins Pillow,Home & Kitchen,Pillow,Hawkins,53548.65,6,99999,4.8,Yes
PROD01573,Biba Saree,Fashion,Saree,Biba,0,13,132,2.6,No
PROD01574,Oxford Self Help Book,Books,Self Help Book,Oxford,70731.0,6,181,3.5,Yes
PROD01575,Borosil Mixer Grinder,HOME & KITCHEN,Mixer Grinder,Borosil,-60073.14,0,399,2.7,Yes
PROD01576,Libas Shoes,Fashion,Shoes,Libas,78583.96,5,434,1.4,No
PROD01577,Pigeon Mixer Grinder,Home & Kitchen,Mixer Grinder,Pigeon,25437.01,59,430,4.2,Out of Stock
PROD01578,Rupa Dictionary,Books,Dictionary,Rupa,20816.72,55,338,2.5,Yes
PROD01579,Lenovo Power Bank,Electronics,Power Bank,Lenovo,61677.64,-10,299,3.1,Yes
PROD01580,Haldiram Amul Butter,Grocery,Amul Butter,Haldiram,0,21,441,2.2,No
PROD01581,Samsung Mouse,Electronics,Mouse,,75873.35,55,409,4.8,No
PROD01582,Lenovo Speaker,Electronics,Speaker,Lenovo,70052.56,6,331,,Yes
PROD01583,Nestle Saffola Oil,Grocery,Saffola Oil,Nestle,31566.23,8,241,2.1,Yes
PROD01584,Rupa Workbook,Books,Workbook,Rupa,39118.01,55,347,1.3,no
PROD01585,Zara Kurta,Fashion,Kurta,Zara,59552.46,57,220,4.4,No
PROD01586,OnePlus Smartwatch,ELECTRONICS,,OnePlus,43583.1,50,99999,4.7,No
PROD01587,,Beauty,Shampoo,,24499.44,28,3,2.0,Yes
PROD01588,Hawkins Mixer Grinder,Home & Kitchen,Mixer Grinder,Hawkins,76154.45,51,372,4.9,Yes
PROD01589,,Fashion,Shoes,Adidas,68022.31,16,433,3.7,No
PROD01590,ITC Atta,Grocery,Atta,ITC,40284.66,12,55,0,no
PROD01591,S.Chand Textbook,Books,Textbook,S.Chand,43595.77,30,-5,2.1,Yes
PROD01592,Pigeon Bed Sheet,Home & Kitchen,Bed Sheet,Pigeon,76990.17,11,457,1.7,no
PROD01593,Fingerprint Journal,Books,Journal,Fingerprint,7081.59,55,468,3.1,Out of Stock
PROD01594,Tupperware Pillow,home & kitchen,Pillow,Tupperware,51298.41,19,189,2.7,Yes
PROD01595,Yonex Cycling Gloves,Sports,Cycling Gloves,Yonex,62333.73,17,202,4.1,Yes
PROD01596,Patanjali Salt,Grocery,Salt,Patanjali,55261.92,0,180,3.0,1
PROD01597,Adidas Jacket,Fashion,Jacket,Adidas,77563.02,13,296,3.8,Yes
PROD01598,MRF Cycling Gloves,Sports,Cycling Gloves,,19836.3,47,380,3.9,Yes
PROD01599,Britannia Basmati Rice,Grocery,Basmati Rice,Britannia,5875.42,,222,1.0,Yes
PROD01600,Milton Knife Set,Home & Kitchen,Knife Set,Milton,9999999,-10,423,4.9,Yes
PROD01601,OnePlus Power Bank,Electronics,Power Bank,OnePlus,62868.04,-10,329,1.9,No
PROD01602,,Home & Kitchen,Mop,Philips,25681.8,53,119,4.6,Yes
PROD01603,Mamaearth Moisturizer,Beauty,Moisturizer,Mamaearth,63814.5,,218,1.6,No
PROD01604,Nike Saree,Fashion,Saree,Nike,178.38,,92,2.8,No
PROD01605,Biba Saree,Fashion,Saree,Biba,16225.12,6,215,2.0,No
PROD01606,MRF Cricket Bat,Sports,Cricket Bat,MRF,45337.04,10,482,2.6,1
PROD01607,Adidas Football,Sports,Football,Adidas,41539.75,58,-5,4.7,Yes
PROD01608,Patanjali Salt,Grocery,Salt,Patanjali,24579.14,-10,231,1.5,Yes
PROD01609,Disha Dictionary,Books,Dictionary,Disha,5489.65,29,458,0,No
PROD01610,Decathlon Dumbbells,Sports,Dumbbells,,48668.69,54,382,3.3,Yes
PROD01611,HarperCollins Journal,books,Journal,HarperCollins,43045.28,31,379,3.6,No
PROD01612,Oxford Self Help Book,Books,,Oxford,3638.27,34,261,1.9,No
PROD01613,Garnier Shampoo,Beauty,,Garnier,-9701.9,44,426,1.1,Yes
PROD01614,Nike Saree,Fashion,Saree,Nike,15183.22,4,152,1.8,Yes
PROD01615,Fingerprint Workbook,Books,Workbook,Fingerprint,76179.17,36,183,4.9,No
PROD01616,L'Oreal Face Wash,Beauty,Face Wash,,43592.59,41,161,1.4,
PROD01617,Borosil Tiffin Box,Home & Kitchen,,Borosil,-43026.09,55,472,4.5,0
PROD01618,Patanjali Green Tea,Grocery,Green Tea,Patanjali,37450.2,34,174,2.9,Yes
PROD01619,Vector X Yoga Mat,sports,Yoga Mat,Vector X,42146.41,55,85,1.6,Yes
PROD01620,Tupperware Air Fryer,Home & Kitchen,Air Fryer,Tupperware,78549.2,32,161,1.4,Yes
PROD01621,Philips Tiffin Box,HOME & KITCHEN,Tiffin Box,Philips,7804.53,10,-5,6.5,Yes
PROD01622,Lenovo Tablet,ELECTRONICS,Tablet,Lenovo,41765.02,21,17,2.9,No
PROD01623,Nykaa Sunscreen,Beauty,Sunscreen,Nykaa,61191.4,24,114,3.8,Yes
PROD01624,W Shoes,Fashion,Shoes,W,1476.96,,5,4.5,yes
PROD01625,S.Chand Biography,Books,Biography,S.Chand,6976.29,4,128,2.0,No
PROD01626,Milton Air Fryer,Home & Kitchen,Air Fryer,Milton,72745.03,4,104,4.9,No
PROD01627,Manyavar Shoes,Fashion,Shoes,Manyavar,20279.23,12,193,3.8,Yes
PROD01628,Amul Toor Dal,grocery,Toor Dal,Amul,37492.08,1,467,3.7,
PROD01629,Vector X Water Jug,Sports,Water Jug,Vector X,0,51,163,1.8,No
PROD01630,Westland Atlas,Books,Atlas,Westland,32281.35,5,13,3.1,Yes
PROD01631,Adidas T-Shirt,Fashion,T-Shirt,Adidas,66817.07,60,294,3.6,0
PROD01632,boAt Laptop,electronics,Laptop,boAt,27175.47,12,233,4.4,yes
PROD01633,Manyavar Kurta,Fashion,,Manyavar,47237.02,32,23,4.0,Yes
PROD01634,,Home & Kitchen,Air Fryer,Borosil,60644.88,36,292,3.5,No
PROD01635,Biotique Sunscreen,,,Biotique,0,9,55,1.9,no
PROD01636,Britannia Amul Butter,,Amul Butter,Britannia,59221.9,38,357,1.2,No
PROD01637,MRF Knee Cap,Sports,Knee Cap,,25130.88,37,28,3.1,No
PROD01638,Yonex Dumbbells,Sports,Dumbbells,Yonex,,8,287,1.9,Yes
PROD01639,Tupperware Pressure Cooker,home & kitchen,,Tupperware,2873.95,44,224,4.6,No
PROD01640,JBL Smartphone,Electronics,,JBL,49599.42,49,385,1.3,No
PROD01641,Adidas Skipping Rope,,Skipping Rope,Adidas,10551.81,50,315,2.9,No
PROD01642,Nike Leggings,Fashion,Leggings,,9375.99,3,490,4.7,Yes
PROD01643,Aashirvaad Atta,Grocery,Atta,Aashirvaad,,36,363,,Yes
PROD01644,JBL Earbuds,electronics,,JBL,70782.55,24,119,1.8,No
PROD01645,Bajaj Water Bottle,Home & Kitchen,,Bajaj,75610.12,59,322,3.8,Yes
PROD01646,HP Smartphone,Electronics,,HP,53394.08,17,153,4.5,No
PROD01647,Yonex Water Jug,Sports,Water Jug,Yonex,47505.75,47,379,3.7,No
PROD01648,Tata Saffola Oil,Grocery,Saffola Oil,Tata,26898.6,33,495,3.6,1
PROD01649,Tupperware Knife Set,Home & Kitchen,Knife Set,Tupperware,12657.01,2,225,1.6,Yes
PROD01650,Lenovo Tablet,Electronics,Tablet,Lenovo,7320.67,32,42,1.7,No
PROD01651,Mi Power Bank,Electronics,Power Bank,Mi,,9,238,2.9,No
PROD01652,S.Chand Dictionary,Books,Dictionary,S.Chand,7464.14,37,472,4.3,No
PROD01653,Tupperware Air Fryer,Home & Kitchen,Air Fryer,Tupperware,6067.65,32,423,3.8,Available
PROD01654,Mi Smartphone,Electronics,Smartphone,Mi,79852.25,0,267,2.5,Out of Stock
PROD01655,Realme Smartphone,Electronics,Smartphone,Realme,79618.03,,99999,3.0,Out of Stock
PROD01656,Manyavar Jacket,Fashion,Jacket,Manyavar,35103.15,20,121,1.5,Yes
PROD01657,Britannia Salt,GROCERY,Salt,,53378.43,44,41,4.1,No
PROD01658,Philips Pressure Cooker,Home & Kitchen,Pressure Cooker,Philips,48651.65,40,315,1.3,Yes
PROD01659,Nykaa Moisturizer,Beauty,Moisturizer,Nykaa,56425.45,50,165,2.6,Available
PROD01660,Prestige Tiffin Box,Home & Kitchen,Tiffin Box,Prestige,78322.87,60,117,2.4,No
PROD01661,Reebok Skipping Rope,Sports,Skipping Rope,Reebok,14436.0,60,191,4.6,Yes
PROD01662,Adidas Football,Sports,Football,Adidas,38446.14,59,168,3.6,No
PROD01663,H&M Shoes,Fashion,Shoes,H&M,70864.05,42,241,3.2,Yes
PROD01664,Dabur Toor Dal,Grocery,Toor Dal,Dabur,10380.92,56,99999,1.5,No
PROD01665,Nike Jeans,Fashion,Jeans,,14641.8,10,239,3.1,
PROD01666,Nivea Hair Oil,Beauty,Hair Oil,Nivea,41848.38,12,-5,-1,Yes
PROD01667,,Books,Workbook,S.Chand,17332.78,38,445,1.7,No
PROD01668,Tata Maggi,Grocery,Maggi,Tata,35444.09,24,377,2.8,Yes
PROD01669,Orient Mixer Grinder,Home & Kitchen,Mixer Grinder,Orient,6269.86,54,187,1.2,Yes
PROD01670,Reebok Badminton Racket,Sports,,Reebok,54725.96,34,,4.4,Yes
PROD01671,,HOME & KITCHEN,Curtain,Prestige,9999999,42,-5,4.6,Yes
PROD01672,Nestle Green Tea,Grocery,Green Tea,Nestle,63898.44,42,351,2.5,No
PROD01673,Rupa Self Help Book,Books,Self Help Book,,78417.75,8,332,2.7,yes
PROD01674,Nestle Basmati Rice,Grocery,Basmati Rice,,20916.28,18,226,-1,Yes
PROD01675,Dove Face Wash,Beauty,Face Wash,Dove,65541.49,29,262,2.2,yes
PROD01676,Biba T-Shirt,Fashion,T-Shirt,Biba,60586.27,14,295,6.5,Yes
PROD01677,Biotique Moisturizer,Beauty,Moisturizer,Biotique,21573.89,26,484,2.5,No
PROD01678,boAt Keyboard,Electronics,Keyboard,,27062.44,26,173,3.3,Yes
PROD01679,JBL Charger,Electronics,,JBL,11412.42,6,10,2.7,Yes
PROD01680,Westland Workbook,Books,Workbook,Westland,7230.15,60,333,3.8,No
PROD01681,Orient Mixer Grinder,Home & Kitchen,Mixer Grinder,Orient,39370.87,40,202,1.7,yes
PROD01682,Britannia Maggi,Grocery,Maggi,Britannia,22158.56,45,244,2.5,no
PROD01683,SG Badminton Racket,Sports,Badminton Racket,SG,20184.63,4,285,2.6,No
PROD01684,Adidas Knee Cap,,,Adidas,56147.57,11,466,2.4,Out of Stock
PROD01685,Bajaj Mop,Home & Kitchen,Mop,Bajaj,3557.39,4,347,1.9,Yes
PROD01686,Nivia Yoga Mat,,Yoga Mat,Nivia,9999999,53,161,1.4,Yes
PROD01687,HarperCollins Textbook,Books,Textbook,HarperCollins,4587.94,9,-5,6.5,No
PROD01688,Westland Journal,Books,Journal,Westland,-50704.24,11,413,3.2,Yes
PROD01689,WOW Kajal,Beauty,Kajal,WOW,68162.21,19,11,2.2,No
PROD01690,Prestige Knife Set,HOME & KITCHEN,Knife Set,Prestige,78798.71,16,200,1.0,Yes
PROD01691,Hawkins Mixer Grinder,Home & Kitchen,Mixer Grinder,Hawkins,22776.99,3,79,3.2,No
PROD01692,Decathlon Football,Sports,Football,,68414.09,3,,6.5,No
PROD01693,Bajaj Mixer Grinder,Home & Kitchen,Mixer Grinder,Bajaj,42131.41,56,64,4.5,Yes
PROD01694,Biotique Foundation,Beauty,Foundation,Biotique,35855.76,15,150,3.5,Yes
PROD01695,Philips Knife Set,Home & Kitchen,Knife Set,Philips,-40079.62,3,30,0,Yes
PROD01696,Garnier Lipstick,Beauty,Lipstick,Garnier,40447.09,38,84,,Yes
PROD01697,Amul Amul Butter,Grocery,Amul Butter,Amul,68083.41,11,206,-1,Yes
PROD01698,Lakmé Shampoo,Beauty,,Lakmé,18249.76,40,108,1.3,Yes
PROD01699,Libas Jacket,fashion,Jacket,Libas,0,45,192,3.7,Yes
PROD01700,MRF Skipping Rope,Sports,Skipping Rope,MRF,44485.22,,99,1.5,Out of Stock
PROD01701,Adidas Cycling Gloves,Sports,Cycling Gloves,Adidas,79614.73,16,118,3.3,Yes
PROD01702,Disha Cookbook,Books,Cookbook,Disha,77307.72,53,402,2.5,No
PROD01703,Cello Mixer Grinder,Home & Kitchen,Mixer Grinder,Cello,11974.72,5,83,4.5,Yes
PROD01704,Libas Jacket,Fashion,Jacket,Libas,56195.64,6,478,2.2,No
PROD01705,Arihant Novel,,Novel,Arihant,6360.37,55,382,1.2,No
PROD01706,Philips Tiffin Box,Home & Kitchen,Tiffin Box,Philips,27145.3,43,495,3.7,Yes
PROD01707,JBL Charger,Electronics,Charger,,44925.75,9,20,2.7,Yes
PROD01708,Nivea Shampoo,,Shampoo,,78200.41,4,56,3.7,Out of Stock
PROD01709,Apple Charger,Electronics,Charger,Apple,26538.2,48,318,4.8,No
PROD01710,Patanjali Salt,grocery,Salt,Patanjali,65862.88,30,143,3.4,Available
PROD01711,WOW Toner,Beauty,,WOW,-5338.85,6,110,0,Yes
PROD01712,Nykaa Foundation,Beauty,Foundation,Nykaa,8977.8,41,330,2.3,Yes
PROD01713,Rupa Novel,Books,Novel,Rupa,9999999,51,456,2.8,Yes
PROD01714,S.Chand Journal,Books,Journal,S.Chand,34145.74,60,-5,-1,No
PROD01715,Dell Power Bank,electronics,Power Bank,,45139.8,40,323,,Available
PROD01716,Dabur Green Tea,Grocery,Green Tea,Dabur,18003.88,34,-5,2.0,yes
PROD01717,Milton Knife Set,HOME & KITCHEN,Knife Set,Milton,-37442.54,54,126,1.8,Yes
PROD01718,MDH Maggi,Grocery,Maggi,MDH,64812.68,27,296,4.8,Available
PROD01719,boAt Charger,Electronics,Charger,boAt,68541.93,1,93,,yes
PROD01720,,Beauty,Hair Oil,Dove,75836.98,1,46,3.9,No
PROD01721,HP Earbuds,Electronics,,HP,,29,,3.4,No
PROD01722,Cello Air Fryer,Home & Kitchen,Air Fryer,Cello,57043.17,57,100,2.6,Yes
PROD01723,JBL Smartphone,ELECTRONICS,Smartphone,,20306.39,49,76,3.6,Available
PROD01724,Lakmé Face Wash,Beauty,Face Wash,Lakmé,3992.5,42,369,4.4,Out of Stock
PROD01725,Aashirvaad Atta,Grocery,Atta,Aashirvaad,11294.5,24,192,-1,Out of Stock
PROD01726,,Home & Kitchen,Mixer Grinder,Borosil,79551.46,150,332,1.5,Yes
PROD01727,MDH Maggi,Grocery,Maggi,MDH,15108.7,46,418,3.0,No
PROD01728,Biba Shoes,Fashion,Shoes,Biba,13966.88,0,250,4.5,No
PROD01729,,Fashion,Dupatta,Puma,59975.65,24,341,,Yes
PROD01730,Himalaya Hair Oil,Beauty,Hair Oil,Himalaya,26957.26,10,189,2.5,no
PROD01731,H&M Dress,Fashion,Dress,H&M,23954.1,5,141,3.8,Yes
PROD01732,Rupa Comic,Books,Comic,,56808.08,16,300,1.9,No
PROD01733,Nike Jacket,fashion,Jacket,,41117.87,59,159,1.2,yes
PROD01734,Manyavar Shoes,Fashion,Shoes,Manyavar,,60,390,3.6,No
PROD01735,Tata Toor Dal,Grocery,Toor Dal,Tata,29738.29,15,157,2.9,Yes
PROD01736,Adidas Cricket Bat,Sports,Cricket Bat,Adidas,15783.64,6,248,1.5,No
PROD01737,Cello Mop,HOME & KITCHEN,Mop,Cello,0,46,19,3.6,0
PROD01738,Orient Textbook,Books,Textbook,Orient,6864.79,31,63,2.9,No
PROD01739,Westland Biography,Books,Biography,Westland,6268.5,49,152,1.9,No
PROD01740,Realme Earbuds,Electronics,Earbuds,,24168.73,4,74,3.6,Yes
PROD01741,Patanjali Maggi,Grocery,Maggi,Patanjali,70548.71,9,25,2.4,No
PROD01742,,Home & Kitchen,Tiffin Box,Cello,-31457.5,31,262,0,Yes
PROD01743,Mi Smartwatch,Electronics,Smartwatch,Mi,,3,61,2.5,1
PROD01744,Libas Leggings,Fashion,Leggings,Libas,805.65,0,51,2.9,
PROD01745,Penguin Workbook,Books,Workbook,Penguin,51330.69,36,366,6.5,
PROD01746,Borosil Mop,Home & Kitchen,Mop,,56792.57,35,258,2.3,No
PROD01747,Samsung Keyboard,Electronics,Keyboard,Samsung,40312.77,37,450,4.6,Yes
PROD01748,Apple Speaker,Electronics,,Apple,28001.51,0,74,3.7,No
PROD01749,Prestige Air Fryer,HOME & KITCHEN,Air Fryer,Prestige,79005.71,7,479,2.2,No
PROD01750,Disha Self Help Book,Books,Self Help Book,Disha,-25100.53,-10,297,1.5,No
PROD01751,Adidas Dumbbells,Sports,Dumbbells,Adidas,50494.17,39,255,1.2,Yes
PROD01752,MDH Atta,Grocery,Atta,MDH,52258.98,16,316,3.4,No
PROD01753,Orient Atlas,,Atlas,Orient,51839.45,18,440,2.1,No
PROD01754,,Grocery,Salt,MDH,11648.0,59,38,1.1,No
PROD01755,Tata Amul Butter,Grocery,Amul Butter,Tata,72465.56,10,57,1.8,Yes
PROD01756,Burnish Knee Cap,Sports,,Burnish,-50028.85,11,360,3.0,No
PROD01757,Borosil Curtain,Home & Kitchen,Curtain,Borosil,47941.78,47,131,2.8,Yes
PROD01758,Cello Mop,Home & Kitchen,Mop,Cello,16085.92,4,238,1.3,Yes
PROD01759,Adidas Jacket,Fashion,,Adidas,51852.12,35,150,1.6,yes
PROD01760,Hawkins Pillow,Home & Kitchen,Pillow,Hawkins,52928.51,38,98,4.1,No
PROD01761,L'Oreal Shampoo,Beauty,,L'Oreal,52288.99,9,277,2.9,No
PROD01762,Dabur Saffola Oil,Grocery,Saffola Oil,Dabur,64338.05,6,443,1.1,No
PROD01763,OnePlus Smartwatch,ELECTRONICS,Smartwatch,OnePlus,0,27,335,2.9,No
PROD01764,Reebok Skipping Rope,Sports,Skipping Rope,Reebok,9999999,22,189,4.0,Yes
PROD01765,Apple Laptop,Electronics,Laptop,Apple,25561.7,56,188,2.4,No
PROD01766,Arihant Self Help Book,Books,Self Help Book,Arihant,34789.99,14,99999,2.0,Yes
PROD01767,Milton Mop,home & kitchen,Mop,Milton,7066.51,38,249,4.8,Yes
PROD01768,Bajaj Pillow,Home & Kitchen,Pillow,,69085.34,41,441,2.1,No
PROD01769,Reebok Resistance Band,Sports,,Reebok,41027.64,25,427,1.8,Yes
PROD01770,Garnier Lipstick,Beauty,Lipstick,Garnier,19429.86,0,286,2.2,Yes
PROD01771,Zara Belt,Fashion,Belt,Zara,15530.73,5,161,4.5,No
PROD01772,Nestle Honey,Grocery,Honey,Nestle,14469.57,31,14,4.6,Yes
PROD01773,Garnier Lipstick,beauty,Lipstick,Garnier,15438.04,47,262,2.1,Yes
PROD01774,S.Chand Journal,Books,Journal,S.Chand,18715.54,36,327,1.4,No
PROD01775,Biba Kurta,Fashion,Kurta,Biba,53891.25,24,219,3.9,Yes
PROD01776,Garnier Face Wash,Beauty,Face Wash,Garnier,47599.49,57,90,2.5,Yes
PROD01777,Dell Earbuds,Electronics,Earbuds,Dell,76893.46,52,332,1.8,Yes
PROD01778,Biba Jeans,Fashion,,Biba,69604.11,12,282,,No
PROD01779,Zara Saree,Fashion,Saree,Zara,73214.21,34,313,2.0,No
PROD01780,Vector X Skipping Rope,SPORTS,Skipping Rope,Vector X,45665.17,35,495,3.1,
PROD01781,HarperCollins Cookbook,BOOKS,Cookbook,HarperCollins,61175.1,150,444,1.0,No
PROD01782,Puma Dress,Fashion,Dress,Puma,8892.82,46,346,4.7,Yes
PROD01783,FabIndia Shoes,Fashion,Shoes,FabIndia,61644.59,48,397,4.0,No
PROD01784,Pigeon Knife Set,Home & Kitchen,Knife Set,Pigeon,73579.33,30,399,-1,0
PROD01785,Dell Speaker,ELECTRONICS,Speaker,Dell,20914.7,29,109,3.2,No
PROD01786,boAt Power Bank,Electronics,Power Bank,boAt,,39,74,1.9,Yes
PROD01787,S.Chand Textbook,Books,Textbook,S.Chand,13296.87,49,62,2.8,No
PROD01788,Nike Dupatta,Fashion,Dupatta,,11923.6,7,9,1.7,No
PROD01789,Nike Saree,fashion,,Nike,-26754.78,26,428,1.4,No
PROD01790,Libas Jacket,fashion,,Libas,14073.86,8,361,6.5,No
PROD01791,Arihant Journal,Books,Journal,Arihant,41430.84,28,196,2.2,Yes
PROD01792,Westland Novel,Books,Novel,Westland,40796.32,150,178,2.6,Yes
PROD01793,Zara Dress,Fashion,Dress,Zara,75593.07,30,50,1.2,1
PROD01794,Patanjali Salt,Grocery,Salt,Patanjali,56359.0,6,139,3.2,Yes
PROD01795,Libas Saree,Fashion,Saree,Libas,37685.05,4,,4.3,No
PROD01796,Mi Speaker,Electronics,Speaker,Mi,66462.15,17,72,4.4,No
PROD01797,,Books,Cookbook,Rupa,-13912.39,150,289,3.7,Yes
PROD01798,Milton Pillow,Home & Kitchen,Pillow,Milton,60865.95,38,297,1.0,No
PROD01799,Nike Jacket,Fashion,Jacket,Nike,76614.15,11,195,4.9,No
PROD01800,Manyavar Saree,Fashion,Saree,Manyavar,74557.83,6,354,3.2,No
PROD01801,Nike Jacket,Fashion,Jacket,Nike,73426.86,5,329,1.6,Yes
PROD01802,Nivia Skipping Rope,Sports,Skipping Rope,Nivia,74764.92,16,287,3.3,No
