order_id,customer_id,order_date,delivery_date,status,payment_method,total_amount,shipping_charges,discount_applied,city,promo_code
ORD0004289,CUST003122,2023-11-18,2023/21/11,Processing,Cod,49112.95,237.64,13875.34,Chennai,
ORD0004290,CUST002084,2026-01-08,23-01-2026,shipped,N/A,46041.02,359.12,2810.17,Nagpur,
ORD0004291,CUST002271,2025-09-21,2025-10-05,cancelled,COD,27218.55,157.89,8871.72,Indore ,
ORD0004292,CUST99278,2025-08-15,2025-08-30,SHIPPED,Cod,118863.23,213.13,33593.4,mumbai,
ORD0004293,CUST006869,2025-04-03,,cancelled,COD,81237.26,461.54,20065.23,Pune,
ORD0004294,CUST000738,,,delivered,upi,2434.93,258.58,153.04,Nagpur,
ORD0004295,CUST001858,2026-03-19,2026-03-31,DELIVERED,credit card,19381.79,95.16,2862.82,Hyderabad,
ORD0004296,CUST000760,2025-10-21,2025-10-24,Pending,UPI ,125542.34,235.4,26846.91,Chennai,
ORD0004297,CUST006049,2024-03-27,2024-04-09,CANCELLED,Credit Card,84124.87,-50,12569.59,surat,
ORD0004298,CUST006708,2023-10-15,2023-10-20,Returned,Cash on Delivery,55030.78,95.76,4917.09,Jaipur,
ORD0004299,CUST006927,2025-12-01,2025-12-09,Cancelled,Wallet,16686.86,229.58,5805.84, Bhopal,SALE69
ORD0004300,CUST002606,2024-01-26,2024-01-31,Cancelled,Credit Card,143876.5,314.79,,bangalore,
ORD0004301,CUST001119,17-03-2026,,Shipped,Cash on Delivery,38844.17,467.5,150.74,Kolkata,SALE27
ORD0004302,CUST008342,,2025-04-27,DELIVERED,Debit Card,128220.63,107.49,41590.22,Indore,SALE60
ORD0004303,CUST003950,,2024-05-13,CANCELLED,EMI,129959.2,229.42,,Indore,
ORD0004304,CUST004248,2025-03-01,2025-03-10,cancelled,N/A,93269.42,215.55,21075.46,Surat,SALE99
ORD0004305,CUST006393,2023-10-23,2023/02/11,delivered,Wallet,16086.55,108.8,3709.39,Hyderabad ,
ORD0004306,CUST003224,2024/12/03,,In Transit,EMI,132904.48,-50,,Nagpur,
ORD0004307,CUST004961,2026-05-24,2026-06-04,SHIPPED,Credit Card,118078.28,60.78,36148.02,Bhopal,
ORD0004308,CUST001764,2026-02-25,2026-03-08,,,80787.73,33.1,7763.72,Delhi,
ORD0004309,CUST005906,2024-07-07,2024-07-20,,Credit Card,82396.77,9999,16094.73,Ahmedabad,
ORD0004310,CUST001802,2023-10-06,2023-10-07,Pending,online,61313.05,,1506.11,Mumbai,
ORD0004311,CUST005934,2026-03-06,2026-03-07,NA,online,24027.58,303.88,7644.4,Bangalore,
ORD0004312,CUST008400,2026-01-27,2026-02-11,Returned,upi,96310.87,286.96,38152.87,lucknow,SALE12
ORD0004313,CUST005928,2023/29/10,2023-11-01,cancelled,Cod,128012.7,474.41,21245.97,Ahmedabad,
ORD0004314,CUST009610,2026-05-02,2026-05-12,CANCELLED,Credit Card,14965.98,337.73,4158.94,Mumbai,
ORD0004315,CUST009405,2025-06-12,,NA,UPI ,144851.84,155.94,7933.32,Surat,
ORD0004316,CUST009485,2023-07-12,2023-07-27,Shipped,upi,113172.22,455.45,4735.46,Pune,SALE78
ORD0004317,CUST99981,2025-12-12,2025-12-13,Delivered,N/A,121714.46,451.07,22283.08,Patna,
ORD0004318,CUST004432,2025-11-10,,returned,,9685.84,418.85,3793.74,kolkata,
ORD0004319,CUST001699,2024-07-20,2024-07-21,cancelled,Debit Card,135025.5,285.36,49831.81,Patna,
ORD0004320,CUST002011,01-09-2025,2025-09-04,Processing,Wallet,81145.51,270.38,,Hyderabad,
ORD0004321,CUST002981,2026-01-18,23-01-2026,delivered,Debit Card,21313.46,105.95,319.51,CHENNAI,
ORD0004322,CUST004267,2023-10-17,2023-10-27,returned,Credit Card,33533.23,423.38,3138.22, Jaipur,
ORD0004323,CUST008329,2025-02-22,,returned,UPI ,99739.17,286.85,22859.36,bhopal,
ORD0004324,CUST006049,,20-06-2023,cancelled,online,116942.19,409.32,15389.37,Surat,
ORD0004325,CUST006810,2024-04-19,2024-04-23,In Transit,Card,39559.03,260.77,11330.63,Kolkata,
ORD0004326,CUST004927,2026-03-30,2026-04-14,CANCELLED,UPI,120044.22,27.86,38611.24,Bangalore,
ORD0004327,CUST003707,2024-03-06,,,UPI ,32956.96,405.31,,Bhopal,
ORD0004328,CUST004445,2026-04-04,,Returned,Cod,137870.81,2.35,41971.87,Bangalore ,SALE17
ORD0004329,CUST002282,2026-01-30,2026-02-10,Processing,credit card,-4669.91,126.44,1643.28,,
ORD0004330,CUST008767,2023-07-08,,Processing,N/A,108001.74,335.03,15940.15,Bangalore,SALE12
ORD0004331,CUST99280,10/02/2024,2024-02-12,In Transit,Credit Card,110722.33,395.49,10571.29,Ahmedabad,SALE35
ORD0004332,CUST007509,2024-04-26,,canceled,credit card,4617.61,427.23,741.9,Bangalore,
ORD0004333,CUST009465,2025-10-29,2025-11-11,SHIPPED,Net Banking,122087.27,,34924.98, Bangalore,
ORD0004334,CUST003210,2023-10-23,2023-11-07,Processing,Wallet,29741.26,311.28,6976.98,Mumbai,SALE70
ORD0004335,CUST99362,24-01-2024,08-02-2024,Cancelled,upi,102134.31,222.89,2988.98,Pune,
ORD0004336,CUST003188,2024-01-26,2024-02-10,CANCELLED,,40991.2,435.61,10642.38,Ahmedabad,SALE20
ORD0004337,CUST005864,2025-10-03,2025-10-15,Cancelled,EMI,43283.95,232.32,6212.45,Pune,SALE02
ORD0004338,CUST005558,2025-01-27,30-01-2025,SHIPPED,online,63303.03,495.64,11443.24,Hyderabad,
ORD0004339,CUST99368,2025-04-18,2025-04-25,Shipped,Cod,81496.65,469.02,18416.62,,
ORD0004340,CUST99121,2023-06-22,2023/26/06,Pending,online,135211.38,301.96,25972.16,Pune,
ORD0004341,CUST99660,2024-05-22,2024-05-24,Shipped,UPI ,100772.84,207.9,12019.7,Kolkata,
ORD0004342,CUST005807,2025-07-17,28-07-2025,In Transit,Credit Card,0,170.35,,Ahmedabad,SALE59
ORD0004343,CUST002174,2023-08-20,2023-08-24,,EMI,95421.5,130.01,5585.37,Hyderabad ,SALE02
ORD0004344,CUST009104,2025-11-02,2025-11-15,delivered,EMI,91962.9,122.74,25137.97,Patna,
ORD0004345,CUST004387,2024-01-25,2024-02-04,In Transit,Wallet,-22792.39,184.52,8606.75,Jaipur,
ORD0004346,CUST007457,2025-04-13,2025-04-14,Delivered,Cash on Delivery,124753.16,203.08,23100.67,Ahmedabad,
ORD0004347,CUST005021,2025-03-11,2025-03-20,Cancelled,Debit Card,9999999,58.81,694.24,Patna,
ORD0004348,CUST99003,2025-09-14,2025-09-23,Pending,UPI,81122.82,,,Surat,SALE67
ORD0004349,CUST99903,2025-07-01,07/07/2025,delivered,Net Banking,87091.53,296.52,3359.75,Delhi,
ORD0004350,CUST004729,2026-04-04,,Pending,COD,77445.76,438.28,1890.88,Hyderabad,
ORD0004351,CUST009167,2025-03-19,2025-04-03,SHIPPED,Cash on Delivery,147165.88,328.19,56496.96,Hyderabad,
ORD0004352,CUST008252,2024-10-05,2024-10-06,returned,Cash on Delivery,12985.36,148.11,5096.1,Patna,
ORD0004353,CUST008596,01-05-2025,2025-05-09,cancelled,Net Banking,133290.32,258.69,31164.89,Jaipur,
ORD0004354,CUST000896,,2025-11-28,In Transit,online,127423.74,90.0,5192.1,PUNE,SALE67
ORD0004355,CUST004377,2024-12-19,2024-12-31,Delivered,UPI,96194.82,405.0,,MUMBAI,SALE41
ORD0004356,CUST008766,2023-07-22,2023-07-30,Returned,N/A,-91236.15,400.83,8323.55,Hyderabad ,
ORD0004357,CUST005685,03/12/2023,,Delivered,,13189.76,123.91,2403.68,Patna,
ORD0004358,CUST99250,2024-07-07,2024-07-12,Pending,upi,56986.09,315.52,11696.09,Bangalore,
ORD0004359,CUST99828,2024-12-07,,returned,Credit Card,60903.96,334.33,22059.78,PATNA,SALE28
ORD0004360,CUST001790,2023-08-05,2023-08-12,Returned,UPI ,85341.6,490.36,1952.43,Kolkata,
ORD0004361,CUST99478,07-09-2025,2025-09-19,SHIPPED,EMI,148473.06,211.42,35882.99,mumbai,
ORD0004362,CUST004800,2024-04-22,2024-05-03,Pending,Cod,85744.81,,23570.26,Chennai,
ORD0004363,CUST001371,2024-07-22,2024-07-28,delivered,Wallet,106858.15,0.94,13359.85,Pune,
ORD0004364,CUST007641,2024-02-11,2024-02-19,Cancelled,COD,30107.39,279.88,618.6,Kolkata,
ORD0004365,CUST007655,2025/24/06,2025-07-08,CANCELLED,Net Banking,134094.59,310.81,52686.87,Surat,
ORD0004366,CUST003789,,27-02-2025,returned,,49443.16,184.61,7311.97,Nagpur,SALE80
ORD0004367,CUST008848,2024-09-13,20/09/2024,Processing,Wallet,126071.15,390.26,, Jaipur,
ORD0004368,CUST001351,2023-10-18,28-10-2023,DELIVERED,upi,596.98,51.75,31.1,Bangalore,
ORD0004369,CUST004985,2024-03-22,2024-03-27,Cancelled,credit card,118838.45,342.66,15.84, Hyderabad,
ORD0004370,CUST009656,2024-04-30,2024-05-07,Pending,,85314.39,417.2,4608.49,Hyderabad,SALE72
ORD0004371,CUST000425,30-11-2023,2023-12-11,DELIVERED,COD,,348.33,14011.01,Bhopal,SALE26
ORD0004372,CUST002762,2023-09-14,2023-09-18,cancelled,Cod,122299.16,85.67,12425.0,Bhopal,
ORD0004373,CUST005237,2025-09-12,2025-09-16,Delivered,,16596.62,220.97,1936.59,Bhopal,
ORD0004374,CUST009599,2024-05-23,2024-05-25,canceled,Net Banking,-37866.58,9999,12579.24,HYDERABAD,SALE08
ORD0004375,CUST005201,2023-07-24,26-07-2023,SHIPPED,Cod,116534.88,423.37,,Delhi,
ORD0004376,CUST008680,2023-09-21,2023-10-01,shipped,Wallet,98944.88,242.71,7330.6,Indore,SALE52
ORD0004377,CUST003844,2024-06-29,2024-07-10,Pending,,117673.73,468.37,26857.71,Kolkata ,
ORD0004378,CUST007492,2026-03-05,2026-03-08,Returned,EMI,27036.94,35.74,1252.31,chennai,
ORD0004379,CUST001936,2025-11-10,2025-11-24,delivered,Cash on Delivery,91568.25,-50,7561.06,LUCKNOW,
ORD0004380,CUST000564,2023-07-15,2023-07-27,Returned,upi,64879.61,7.39,4869.82,Mumbai,
ORD0004381,CUST009868,2023-06-11,2023-06-23,In Transit,Cod,41383.69,468.91,15221.13,PATNA,
ORD0004382,CUST006540,2024-11-17,2024-11-20,Shipped,Net Banking,144571.04,414.74,9276.91,Patna,SALE86
ORD0004383,CUST006114,2025/19/12,2025-12-29,Pending,,146922.53,157.01,21250.77,indore,SALE47
ORD0004384,CUST005095,2023-09-30,2023-10-06,In Transit,Debit Card,105390.08,469.84,4004.1,Chennai,
ORD0004385,CUST000067,2023-12-08,2023-12-20,Shipped,Debit Card,134340.25,469.42,45081.68,Pune,SALE10
ORD0004386,CUST004338,2023-12-17,2023/26/12,returned,Credit Card,117637.21,271.83,46496.34,Chennai,SALE42
ORD0004387,CUST000177,2024-05-30,2024-06-13,Shipped,EMI,120434.89,66.68,8814.4,Pune,
ORD0004388,CUST007125,2025-05-04,2025-05-11,NA,Cod,120854.86,103.31,18277.82,Bhopal,SALE15
ORD0004389,CUST000682,2023-11-12,2023-11-25,CANCELLED,Credit Card,83705.15,-50,7764.31,NAGPUR,
ORD0004390,CUST001749,22/08/2024,2024-09-06,canceled,credit card,56627.6,482.33,12672.29,Surat,
ORD0004391,CUST002614,2025-07-20,25-07-2025,NA,N/A,89378.22,30.3,19960.17,nagpur,
ORD0004392,CUST000024,2023-07-08,2023-07-13,Delivered,,50993.43,205.28,6888.6,Bangalore,
ORD0004393,CUST000165,2023-12-10,16-12-2023,,Cash on Delivery,-125635.03,84.52,10887.92,Nagpur,
ORD0004394,CUST001902,2024-02-22,,shipped,Card,18243.48,105.05,1544.67,Surat ,
ORD0004395,CUST004733,04/05/2026,,NA,Credit Card,67425.47,479.95,21163.69,Kolkata,SALE70
ORD0004396,CUST005791,2024-06-23,2024-06-26,Delivered,Cod,138392.6,449.68,45547.08,ahmedabad,
ORD0004397,CUST002029,2025-03-06,2025-03-08,Pending,COD,9999999,198.15,16259.38,BANGALORE,
ORD0004398,CUST003927,10/06/2023,,DELIVERED,UPI ,48949.39,79.94,12944.47,Mumbai,
ORD0004399,CUST009398,,2025-08-18,Pending,online,-31803.83,70.66,11898.62,Kolkata,
ORD0004400,CUST009967,2025-05-15,,SHIPPED,online,65227.29,136.86,4777.08,Surat,SALE09
ORD0004401,CUST002808,2026-05-23,2026-05-29,Shipped,Cash on Delivery,5704.97,289.79,1424.58,Indore,SALE21
ORD0004402,CUST002553,2023-11-17,2023-11-26,cancelled,UPI,120038.83,244.38,39854.67,Bhopal,
ORD0004403,CUST002508,2024-03-04,2024-03-16,Returned,EMI,142949.73,415.12,52307.33,Mumbai,
ORD0004404,CUST007309,2024-02-25,2024-03-01,Processing,Credit Card,98956.7,497.08,16555.11,MUMBAI,
ORD0004405,CUST002063,2026-04-09,19/04/2026,Cancelled,Net Banking,9999999,67.03,3341.98,Delhi,
ORD0004406,CUST007236,2026-05-16,17-05-2026,Shipped,Cod,76524.17,9.73,5821.28,Mumbai,
ORD0004407,CUST99885,,2025-11-07,Pending,Card,11094.11,76.75,2654.91, Surat,
ORD0004408,CUST001702,2025-01-21,2025-02-03,Cancelled,UPI ,118656.76,265.9,746.05,Nagpur,
ORD0004409,CUST99640,2026-05-06,2026-05-20,DELIVERED,UPI,127760.99,358.3,31377.72,Delhi,
ORD0004410,CUST002556,26-06-2023,2023-07-02,,N/A,101605.0,159.71,18847.08,Nagpur,
ORD0004411,CUST006672,2024-08-17,2024-08-21,delivered,,10870.71,24.77,4286.81,Kolkata,
ORD0004412,CUST009498,,,DELIVERED,N/A,131616.07,286.17,37885.97,CHENNAI,
ORD0004413,CUST007618,2025-02-11,25/02/2025,Delivered,UPI,75686.89,,5151.5,Kolkata,SALE30
ORD0004414,CUST005112,17-07-2024,25/07/2024,NA,Cod,60951.12,420.59,17065.24,Jaipur,
ORD0004415,CUST002526,2025-01-13,2025-01-20,delivered,UPI ,38354.13,412.46,12074.07,Jaipur,SALE82
ORD0004416,CUST000232,03/10/2025,2025-10-09,canceled,online,114751.49,460.49,43520.65,Pune,
ORD0004417,CUST004497,2025-11-30,,Processing,credit card,0,71.15,2333.3,Chennai,
ORD0004418,CUST005474,,2025-11-29,SHIPPED,,92078.74,133.51,1698.75,surat,SALE81
ORD0004419,CUST001736,2023-07-13,,Cancelled,Debit Card,60088.67,28.29,19063.61,delhi,
ORD0004420,CUST005802,2024-08-21,2024-08-26,Returned,,90025.26,,3839.46,KOLKATA,
ORD0004421,CUST004064,2024-06-10,2024-06-12,delivered,UPI,11581.06,137.83,4376.71,Ahmedabad,
ORD0004422,CUST000258,24-04-2024,,Returned,upi,120975.46,377.06,645.18,Pune,
ORD0004423,CUST001442,26/07/2023,2023-08-04,Pending,N/A,58737.25,435.38,2053.23,Indore,
ORD0004424,CUST007953,2023-07-30,,shipped,N/A,100210.55,393.79,20560.76,LUCKNOW,
ORD0004425,CUST001998,26/09/2025,11-10-2025,DELIVERED,UPI ,94339.14,408.39,21227.09,Bangalore,
ORD0004426,CUST002544,2025-01-17,2025-01-29,canceled,Credit Card,138963.94,132.96,26585.61,Lucknow,
ORD0004427,CUST005203,2025-02-04,2025-02-10,Cancelled,online,27271.44,121.79,,Delhi,SALE77
ORD0004428,CUST002251,2024-11-23,2024-12-06,DELIVERED,N/A,78573.46,32.07,21825.22,Bhopal,
ORD0004429,CUST007066,2025-03-13,2025-03-22,delivered,online,0,74.58,36210.93,Nagpur,SALE47
ORD0004430,CUST008839,2023-06-13,2023-06-28,CANCELLED,Cash on Delivery,57135.0,204.21,12564.32,Kolkata,
ORD0004431,CUST008360,2024-06-26,2024-07-08,delivered,Card,70813.96,32.82,6225.18,Nagpur,
ORD0004432,CUST004211,2023-06-11,2023-06-14,Delivered,Wallet,33784.68,429.95,4037.55,surat,
ORD0004433,CUST005379,2026-05-26,29-05-2026,returned,online,55511.86,364.1,14147.34,NAGPUR,
ORD0004434,CUST99008,2025-12-05,2025-12-14,Delivered,Card,10199.44,331.34,,Bangalore,SALE21
ORD0004435,CUST009845,2024-11-24,2024-11-30,,EMI,110156.83,135.3,,Chennai,
ORD0004436,CUST007278,2023-10-08,,In Transit,Credit Card,3714.28,252.72,948.64,Patna,
ORD0004437,CUST007328,2025-12-24,26-12-2025,Pending,N/A,113205.61,257.02,4849.3,Nagpur,SALE80
ORD0004438,CUST007103,2026-04-20,26-04-2026,In Transit,online,47858.27,469.16,11713.01,Lucknow ,
ORD0004439,CUST001649,2023-10-19,2023-10-21,DELIVERED,Debit Card,7718.77,392.57,1014.4,Bhopal ,
ORD0004440,CUST000311,2024-03-31,2024-04-07,Cancelled,upi,-3159.57,413.93,902.94,Mumbai,
ORD0004441,CUST002654,06-12-2024,09-12-2024,DELIVERED,Cod,66196.9,389.41,1594.09,Ahmedabad,
ORD0004442,CUST003032,2026-04-20,,NA,N/A,15577.17,243.46,4616.57,Hyderabad,
ORD0004443,CUST007307,2023-06-24,26/06/2023,delivered,COD,124062.18,279.46,,kolkata,
ORD0004444,CUST001215,2025-09-16,,Delivered,online,121470.69,496.45,47068.89,kolkata,
ORD0004445,CUST006387,2026-04-01,2026-04-09,In Transit,upi,92989.94,149.22,35648.83,KOLKATA,
ORD0004446,CUST001462,2025-10-31,2025-11-04,canceled,UPI,62459.02,68.31,20951.71,Mumbai,SALE69
ORD0004447,CUST001908,2024-04-16,2024/01/05,Returned,Cod,143612.58,225.67,45544.58,Kolkata,
ORD0004448,CUST001469,2026-05-31,2026-06-13,canceled,online,29408.36,171.28,10290.84,Kolkata,
ORD0004449,CUST003198,16-04-2026,2026/25/04,shipped,UPI,126703.12,219.19,11668.91,Indore,
ORD0004450,CUST003522,2024-10-02,,Shipped,credit card,103345.2,64.65,38126.33,Ahmedabad,SALE27
ORD0004451,CUST000428,2025-12-02,2025-12-03,shipped,Cod,77358.88,190.58,4377.34,surat,
ORD0004452,CUST003465,18/02/2024,2024-02-20,canceled,Card,45390.15,241.0,12697.78,Lucknow ,
ORD0004453,CUST003522,2025-01-01,12-01-2025,returned,Cash on Delivery,104690.85,190.77,37475.03,CHENNAI,SALE99
ORD0004454,CUST007554,2024-02-20,2024-03-04,Delivered,Card,144171.79,310.22,4474.13,Hyderabad ,SALE55
ORD0004455,CUST99336,2025-08-24,,returned,upi,147494.07,110.07,55370.26,Hyderabad,
ORD0004456,CUST004163,2024-03-16,2024-03-31,Returned,Cash on Delivery,108854.32,376.56,23543.96,Delhi,
ORD0004457,CUST004164,2024-02-15,21/02/2024,Delivered,Card,94571.39,388.28,19080.1,Indore,
ORD0004458,CUST002329,2025-01-13,2025-01-22,delivered,online,68480.59,110.57,20228.82,Pune,SALE56
ORD0004459,CUST009224,2025-12-07,2025-12-11,CANCELLED,N/A,70780.59,380.16,18823.81,Patna,SALE02
ORD0004460,CUST002717,2025-05-13,2025-05-22,returned,,-43443.99,-50,7610.92,Jaipur,
ORD0004461,CUST007060,20-04-2024,2024-04-22,shipped,COD,79364.77,181.4,14854.54,Patna,
ORD0004462,CUST009744,2023-07-20,2023-07-21,Pending,Net Banking,12643.89,300.68,,Bangalore,SALE08
ORD0004463,CUST008367,2025-04-12,15-04-2025,canceled,Card,36539.23,216.26,2494.63,Chennai,SALE98
ORD0004464,CUST005938,,2026-04-26,shipped,UPI,137274.67,213.56,17071.94,Mumbai,
ORD0004465,CUST000824,2023-08-13,2023-08-27,Delivered,Cod,54091.84,96.73,4193.07,LUCKNOW,
ORD0004466,CUST009765,2024-04-09,2024-04-12,Processing,UPI,33015.64,250.22,1833.17,Bangalore,
ORD0004467,CUST001877,2024-02-21,2024-03-05,Cancelled,Wallet,38148.9,301.46,10465.76,lucknow,
ORD0004468,CUST004322,,2023-07-21,Shipped,,129859.09,328.77,36766.07, Surat,
ORD0004469,CUST004750,2026-03-18,,Pending,,61785.51,69.95,1638.53,Patna,
ORD0004470,CUST000081,2024-12-09,2024-12-11,Shipped,,49623.09,216.53,3730.81,Lucknow,SALE83
ORD0004471,CUST002170,2025-09-21,2025-09-22,Processing,Net Banking,10434.77,182.48,,Pune,SALE37
ORD0004472,CUST002251,,2024-10-30,,Cod,93913.95,372.72,6023.74,Chennai,
ORD0004473,CUST007916,2025-01-05,2025-01-16,Shipped,Wallet,12228.58,293.97,2186.96,lucknow,SALE01
ORD0004474,CUST002206,2024-09-24,2024/08/10,returned,EMI,1001.29,,131.86,Surat,
ORD0004475,CUST004639,2025-01-13,2025-01-14,In Transit,Debit Card,123134.03,457.22,43375.99,AHMEDABAD,SALE85
ORD0004476,CUST004342,2024-10-16,2024-10-25,In Transit,upi,137719.11,163.39,25250.31,Pune,
ORD0004477,CUST002681,2025-05-03,2025-05-09,Returned,credit card,134193.17,416.87,38108.1,Ahmedabad,
ORD0004478,CUST005533,2023-09-18,,shipped,N/A,,61.68,8428.89,Nagpur,SALE13
ORD0004479,CUST004455,2024-03-10,2024-03-15,Pending,upi,143515.14,112.06,17406.31,Jaipur ,
ORD0004480,CUST008162,2026-02-09,2026-02-12,Pending,upi,37663.96,109.03,12919.9,Mumbai,
ORD0004481,CUST006873,23/11/2024,2024-11-24,Pending,Wallet,0,279.34,31185.21,Bangalore,SALE89
ORD0004482,CUST004694,2024-05-15,2024-05-25,Cancelled,UPI ,111511.3,346.02,16222.24, Pune,
ORD0004483,CUST004578,26-01-2024,2024-02-06,returned,upi,9999999,43.43,40861.18,Kolkata,
ORD0004484,CUST005850,19-08-2024,2024/24/08,Pending,credit card,122607.77,161.04,37115.39,Kolkata,
ORD0004485,CUST002963,2023-06-19,2023-07-04,CANCELLED,Cash on Delivery,105425.04,241.88,28379.26,Ahmedabad,SALE11
ORD0004486,CUST000048,2023-11-16,2023-11-18,Returned,Cod,135698.06,311.03,26958.44,Jaipur,
ORD0004487,CUST008534,,2026-02-23,Pending,COD,68562.12,465.51,3032.61,LUCKNOW,
ORD0004488,CUST007765,2026-04-14,2026-04-24,DELIVERED,Wallet,22566.67,259.18,585.37,Hyderabad,
ORD0004489,CUST002774,2023-12-07,2023-12-13,cancelled,Cod,84571.66,83.11,26776.64,Ahmedabad,
ORD0004490,CUST000357,2026-03-09,18/03/2026,Returned,Debit Card,146557.32,265.24,10330.26,Bangalore,SALE87
ORD0004491,CUST003600,2024-02-14,,shipped,Debit Card,119048.72,178.56,,Patna,
ORD0004492,CUST001690,2025-12-07,2025-12-20,In Transit,online,122182.61,232.67,24250.8,AHMEDABAD,
ORD0004493,CUST005974,2024-09-08,,Pending,upi,29774.29,189.23,8618.29,Bhopal,
ORD0004494,CUST006332,2024-12-28,2025-01-05,NA,Debit Card,146690.71,413.64,19157.57,Bhopal,
ORD0004495,CUST002244,2024-02-29,2024-03-02,delivered,online,32554.11,408.82,9695.84,Pune,SALE28
ORD0004496,CUST006911,2026-03-07,,delivered,UPI ,80536.6,9999,24052.6,Pune,
ORD0004497,CUST007544,2024-04-15,2024-04-28,Processing,COD,147990.76,53.64,,LUCKNOW,
ORD0004498,CUST008381,2023-09-20,2023-09-22,CANCELLED,Wallet,9999999,486.51,27675.84,Indore,
ORD0004499,CUST000187,2024-06-10,2024-06-15,canceled,EMI,52746.7,194.06,18472.45,Nagpur,SALE30
ORD0004500,CUST008514,2026-02-23,2026-02-26,Shipped,credit card,83468.52,331.36,29589.02,Ahmedabad ,
ORD0004501,CUST006991,2024-12-26,2025-01-01,,N/A,102097.06,351.6,4284.41,Bangalore,
ORD0004502,CUST004953,2026-03-01,2026-03-06,Processing,Debit Card,69495.64,,6103.37,Nagpur,
ORD0004503,CUST009700,,2025-03-08,Pending,Cash on Delivery,76934.69,59.16,29281.6,HYDERABAD,
ORD0004504,CUST003876,2025-12-26,2025-12-30,DELIVERED,EMI,113453.46,,13366.39,Mumbai,
ORD0004505,CUST006550,2026-01-17,2026-02-01,returned,UPI ,24861.34,65.73,1099.01,Hyderabad,
ORD0004506,CUST000814,2025-11-28,2025-12-11,Returned,Net Banking,11838.11,78.05,,Delhi,
ORD0004507,CUST007376,2024-11-19,2024-11-24,,Cod,39430.76,9999,12227.19,MUMBAI,SALE97
ORD0004508,CUST007871,2024-06-02,,returned,Debit Card,98825.3,,38963.16,Indore,SALE61
ORD0004509,CUST006006,2026/27/05,2026-06-04,In Transit,Cod,51653.42,378.34,3935.95,Mumbai,
ORD0004510,CUST007665,2025-12-18,2025-12-29,CANCELLED,Debit Card,54967.9,42.27,,Jaipur,SALE13
ORD0004511,CUST001582,2024-04-07,2024-04-19,Delivered,EMI,42718.47,,15752.09,Nagpur,
ORD0004512,CUST99803,2023-10-21,,,credit card,0,275.47,6282.9,Patna,SALE56
ORD0004513,CUST004432,2023-09-07,20/09/2023,DELIVERED,upi,7522.46,174.16,1484.97,Patna,SALE69
ORD0004514,CUST000625,2024-01-27,2024-02-05,Shipped,upi,678.19,10.94,148.47,Delhi,SALE52
ORD0004515,CUST005686,2024-10-27,2024/08/11,cancelled,Wallet,6985.61,45.44,643.03,JAIPUR,
ORD0004516,CUST001004,2025-12-10,2025-12-25,,UPI ,136428.2,16.61,37003.02,Patna,
ORD0004517,CUST001929,2024-01-04,2024-01-18,CANCELLED,COD,138904.66,261.84,34599.47,Bangalore,SALE64
ORD0004518,CUST001017,2025-09-23,2025-09-27,SHIPPED,Card,77140.13,341.31,21146.3,Hyderabad,
ORD0004519,CUST009097,2026-04-04,2026-04-13,SHIPPED,credit card,112697.14,-50,27599.8,Kolkata ,
ORD0004520,CUST009396,2024-01-11,2024-01-14,SHIPPED,,39567.68,152.86,11150.62,bhopal,
ORD0004521,CUST006247,2023-08-17,2023-08-31,canceled,Cod,,367.71,,Kolkata,SALE76
ORD0004522,CUST002586,2025-11-01,2025-11-16,SHIPPED,online,119893.18,294.95,15506.92,Chennai,
ORD0004523,CUST002405,2026-05-21,2026-05-27,NA,Wallet,53102.12,103.37,6468.9,Kolkata,
ORD0004524,CUST000665,03-05-2026,2026-05-08,Shipped,Cod,136073.52,372.91,37271.39,LUCKNOW,
ORD0004525,CUST004935,10-01-2025,25/01/2025,Returned,Cod,27381.03,121.95,10383.98,Nagpur,SALE90
ORD0004526,CUST001224,2026-01-06,2026-01-20,SHIPPED,Credit Card,31986.2,444.2,3368.54,Jaipur,SALE84
ORD0004527,CUST008796,2024-02-21,07-03-2024,Shipped,,120583.38,436.38,28299.37,Hyderabad,SALE40
ORD0004528,CUST009978,2025-03-04,2025-03-17,Pending,Debit Card,139146.7,288.14,51995.33,bangalore,
ORD0004529,CUST008482,2026-05-12,2026-05-24,delivered,UPI,67544.64,44.84,20957.39,Kolkata,
